1.560000000000000000e+04,2.806229200044658683e+03,-3.953271526395943511e+03,-4.711325198411252131e+03,6.984442540380289444e+00,2.053421784767016867e+00,2.447172633652973328e+00
1.620000000000000000e+04,6.052466014847082079e+03,-1.930894115048587082e+03,-2.301149822545813549e+03,3.413045970342089674e+00,4.425227279956089887e+00,5.273780117651298838e+00
1.680000000000000000e+04,6.590969081866204760e+03,9.551049986402736067e+02,1.138249722789772250e+03,-1.688376912136183350e+00,4.818895153623927285e+00,5.742935148363663700e+00
1.740000000000000000e+04,4.180285209902946917e+03,3.413831812250966323e+03,4.068445990050238379e+03,-6.032613626557913555e+00,3.057072745228608390e+00,3.643277104435246105e+00
1.800000000000000000e+04,-9.944896978262285359e+01,4.346748830553846346e+03,5.180253090331366366e+03,-7.676320363576468964e+00,-6.763135788824022054e-02,-8.059993306059277940e-02
1.860000000000000000e+04,-4.335479113494848207e+03,3.340025631670610892e+03,3.980487191936144427e+03,-5.894764644242162177e+00,-3.156535954408845601e+00,-3.761812751010259248e+00
1.920000000000000000e+04,-6.640659716449165899e+03,8.452713501184447296e+02,1.007355073523968599e+03,-1.491298179755731868e+00,-4.835845966575083033e+00,-5.763136284510983920e+00
1.980000000000000000e+04,-5.990569769916108271e+03,-2.025736271277163496e+03,-2.414178255922711287e+03,3.574325061043346352e+00,-4.362375981364468913e+00,-5.198876749948935228e+00
2.040000000000000000e+04,-2.673926611887876788e+03,-3.994810670041893445e+03,-4.760829511488815115e+03,7.052126150662616055e+00,-1.945396388734756288e+00,-2.318432888571166917e+00
2.100000000000000000e+04,1.834067833768993978e+03,-4.183017460640109675e+03,-4.985125593630448748e+03,7.389294540398661404e+00,1.343574128226605158e+00,1.601209161262828085e+00
2.160000000000000000e+04,5.522376304220751990e+03,-2.503278114133788222e+03,-2.983290381551225437e+03,4.424450534496843446e+00,4.037776650540028989e+00,4.812034354192193497e+00
2.220000000000000000e+04,6.740529376332400716e+03,2.958694753092208316e+02,3.526034730646890694e+02,-5.230325103701084499e-01,4.928248090539898207e+00,5.873256747791343990e+00
2.280000000000000000e+04,4.942410164901346434e+03,2.962650024960797964e+03,3.530748428566020266e+03,-5.235924002759231755e+00,3.613932778747401375e+00,4.306916887835350316e+00
2.340000000000000000e+04,9.339673319470722390e+02,4.304891436278841866e+03,5.130369263660751130e+03,-7.603573392381639096e+00,6.865214631152434244e-01,8.181643029307145154e-01
2.400000000000000000e+04,-3.492074791596150135e+03,3.725415518196095036e+03,4.439776819752677511e+03,-6.575763298933506640e+00,-2.541839659918752048e+00,-3.029246223242779035e+00
2.460000000000000000e+04,-6.362516952420484813e+03,1.485678204578199484e+03,1.770562128347560019e+03,-2.621270795243592300e+00,-4.633288770237738774e+00,-5.521737902230959172e+00
2.520000000000000000e+04,-6.401191977157291149e+03,-1.415446586907973824e+03,-1.686863357011800645e+03,2.497348012744331047e+00,-4.661456662026597364e+00,-5.555307053460355249e+00
2.580000000000000000e+04,-3.590922831245306952e+03,-3.686457631123513693e+03,-4.393348592727932555e+03,6.506911959623427499e+00,-2.613892110763281540e+00,-3.115114912503165634e+00
2.640000000000000000e+04,8.189410593312044284e+02,-4.314627486722503818e+03,-5.141972168281878112e+03,7.620650762996351801e+00,6.025697384244529387e-01,7.181145872953902387e-01
2.700000000000000000e+04,4.862568168686223544e+03,-3.016812908545779919e+03,-3.595297163592689685e+03,5.331591341649831506e+00,3.555594963520465779e+00,4.237392550012818226e+00
2.760000000000000000e+04,6.731626692060039204e+03,-3.702813701725815463e+02,-4.412840955360778707e+02,6.545765383936731352e-01,4.921746048427838360e+00,5.865507771169964357e+00
2.820000000000000000e+04,5.588397677166791254e+03,2.441907384979602284e+03,2.910151509508908475e+03,-4.316028490184046440e+00,4.086035414696709722e+00,4.869546718313928935e+00
2.880000000000000000e+04,1.945420973624447925e+03,4.162100884303735256e+03,4.960198002694610295e+03,-7.352477899142569662e+00,1.424872069455598300e+00,1.698096150078374444e+00
2.940000000000000000e+04,-2.567005682539449481e+03,4.023604404952116056e+03,4.795144333831511176e+03,-7.103080665626839263e+00,-1.867445154427306520e+00,-2.225534185024016232e+00
3.000000000000000000e+04,-5.935694383087952701e+03,2.091324750390532245e+03,2.492343427285620237e+03,-3.690088293507670869e+00,-4.322418356810261209e+00,-5.151256884915627055e+00
3.060000000000000000e+04,-6.662193572769288039e+03,-7.721142066030812430e+02,-9.201697494310749335e+02,1.362232979779484321e+00,-4.851544167842545718e+00,-5.781844349956770657e+00
3.120000000000000000e+04,-4.423842089941663289e+03,-3.291864161306197730e+03,-3.923090364530429270e+03,5.809714827597411535e+00,-3.220940512571725201e+00,-3.838566842241954546e+00
3.180000000000000000e+04,-2.153256267312578132e+02,-4.345077391832885951e+03,-5.178260815383806403e+03,7.673270539827237613e+00,-1.521796116545089117e-01,-1.813605454785549853e-01
3.240000000000000000e+04,4.088598278127225058e+03,-3.459465434078304952e+03,-4.122829728720572348e+03,6.113196862463846415e+00,2.990102374279476560e+00,3.563464722814428498e+00
3.300000000000000000e+04,6.564499097719479323e+03,-1.027688720016567913e+03,-1.224751532933603130e+03,1.816686744530904729e+00,4.799563501944126287e+00,5.719896159707626992e+00
3.360000000000000000e+04,6.103059579605767794e+03,1.863829963722556613e+03,2.221225701431524612e+03,-3.294542374554547237e+00,4.462229099863196602e+00,5.317876702040690517e+00
3.420000000000000000e+04,2.911183007642370285e+03,3.921699246264490739e+03,4.673698406814058217e+03,-6.928800626057889822e+00,2.130076584612272228e+00,2.538525986042825089e+00
3.480000000000000000e+04,-1.581906711333738031e+03,4.227592396641723099e+03,5.038247593162230260e+03,-7.464289085777825683e+00,-1.149082513144399798e+00,-1.369423012302952047e+00
3.540000000000000000e+04,-5.370166459104933892e+03,2.648055057561405192e+03,3.155828595924835099e+03,-4.672822392976360817e+00,-3.910459878790086830e+00,-4.660303842420963960e+00
3.600000000000000000e+04,-6.767519976660107204e+03,-1.107801738682009045e+02,-1.320226507959762330e+02,1.954476501425616575e-01,-4.928254116341602931e+00,-5.873263546683051395e+00
3.660000000000000000e+04,-5.153250110486907033e+03,-2.820305731771172304e+03,-3.361108908989773681e+03,4.976946667541939817e+00,-3.752427444604849782e+00,-4.471968097807502041e+00
3.720000000000000000e+04,-1.244486601353890592e+03,-4.273717702489729163e+03,-5.093217531959944608e+03,7.546114875384219545e+00,-9.029763292085358772e-01,-1.076125069660263556e+00
3.780000000000000000e+04,3.218694566242315432e+03,-3.820881286485391229e+03,-4.553548187133368629e+03,6.750993491250453005e+00,2.354668945462003116e+00,2.806184697504646053e+00
3.840000000000000000e+04,6.243113896990322246e+03,-1.660905676992315193e+03,-1.979389947990492374e+03,2.935914483900751826e+00,4.564617332430635166e+00,5.439898127023330865e+00
3.900000000000000000e+04,6.474297520108239041e+03,1.241996867916883957e+03,1.480153955796605715e+03,-2.195501747602531584e+00,4.733624712533758938e+00,5.641313206892686338e+00
3.960000000000000000e+04,3.808583761738942485e+03,3.589302597311269892e+03,4.277563461408096373e+03,-6.342377980993426867e+00,2.785546027694627114e+00,3.319683839988233132e+00
4.020000000000000000e+04,-5.598286251990253959e+02,4.332579017036598998e+03,5.163365622662482565e+03,-7.650821692212907088e+00,-4.035301893584578581e-01,-4.809084872171902614e-01
4.080000000000000000e+04,-4.679142931557001248e+03,3.142851662975789168e+03,3.745504033312532101e+03,-5.546527318834051812e+00,-3.406987816499897903e+00,-4.060289203054148643e+00
4.140000000000000000e+04,-6.714745466110363850e+03,5.531020114521032838e+02,6.591611768894043735e+02,-9.758232060940535968e-01,-4.889830059871111523e+00,-5.827471401569648712e+00
4.200000000000000000e+04,-5.762146813914578161e+03,-2.282844462052515155e+03,-2.720587551241148049e+03,4.028141928213246459e+00,-4.196017865357069887e+00,-5.000618358933971663e+00
4.260000000000000000e+04,-2.244444940061939178e+03,-4.102283626151146564e+03,-4.888910266625788609e+03,7.242353888369499337e+00,-1.632252581255106971e+00,-1.945242461696262248e+00
4.320000000000000000e+04,2.273321364940280546e+03,-4.092626107287427203e+03,-4.877400871267182993e+03,7.230130574254427067e+00,1.664290813355661980e+00,1.983424176098847802e+00
4.380000000000000000e+04,5.775070976412258460e+03,-2.255063201039195519e+03,-2.687479114660945470e+03,3.985911991240901120e+00,4.222494193206004276e+00,5.032171596079331621e+00
4.440000000000000000e+04,6.693390960799951245e+03,5.910193406369583045e+02,7.043492743586904226e+02,-1.044791621893122358e+00,4.893811425140857985e+00,5.832216117143312673e+00
4.500000000000000000e+04,4.616548041418731373e+03,3.172691693791286070e+03,3.781065917222144890e+03,-5.606895269727087516e+00,3.375841238451878557e+00,4.023170045663732708e+00
4.560000000000000000e+04,4.752987152060962330e+02,4.336078256000510009e+03,5.167535720515668800e+03,-7.658183808403257409e+00,3.517727681128690609e-01,4.192263432098195519e-01
4.620000000000000000e+04,-3.878764138087759420e+03,3.564138350043406717e+03,4.247573750433617533e+03,-6.290770460414528031e+00,-2.823709576018081702e+00,-3.365165315327700579e+00
4.680000000000000000e+04,-6.505127171865582568e+03,1.204024413446268454e+03,1.434900099146716457e+03,-2.124300148313352565e+00,-4.737181617506253772e+00,-5.645551966660661058e+00
4.740000000000000000e+04,-6.236356915712834962e+03,-1.692069267854936015e+03,-2.016529179484708038e+03,2.985498859819772921e+00,-4.541434379493459517e+00,-5.412269513532065091e+00
4.800000000000000000e+04,-3.191815416152678154e+03,-3.834849214592634326e+03,-4.570194293277901124e+03,6.769275995216297304e+00,-2.322979638327728580e+00,-2.768418678574288805e+00
4.860000000000000000e+04,1.274692942042806180e+03,-4.268380587795435531e+03,-5.086856732198610189e+03,7.539520520395612380e+00,9.352292694458522737e-01,1.114562611716000795e+00
4.920000000000000000e+04,5.171419272673701016e+03,-2.796221699738441657e+03,-3.332406481015349073e+03,4.941996553998044384e+00,3.781312684436966887e+00,4.506391945226581264e+00
4.980000000000000000e+04,6.755204590219398597e+03,-7.380517636546154847e+01,-8.795756335563469008e+01,1.304726248009719924e-01,4.939012488920995203e+00,5.886084489973328004e+00
5.040000000000000000e+04,5.316093994028058660e+03,2.681630984615040234e+03,3.195842596226720616e+03,-4.739572266359842523e+00,3.887042566604842708e+00,4.632395819710733775e+00
5.100000000000000000e+04,1.499225169559298820e+03,4.237979937805450390e+03,5.050626593711209352e+03,-7.486070980907715722e+00,1.099132407765324615e+00,1.309894652951354876e+00
5.160000000000000000e+04,-2.987728328122987477e+03,3.902050265911886072e+03,4.650281283069968595e+03,-6.888108306262467728e+00,-2.174200012968263707e+00,-2.591110065484517833e+00
5.220000000000000000e+04,-6.143574797218238018e+03,1.826783702684430864e+03,2.177075499173476601e+03,-3.223233144794682925e+00,-4.473863072181857525e+00,-5.331741080766738250e+00
5.280000000000000000e+04,-6.564854479623168118e+03,-1.061801668668625098e+03,-1.265405640006484873e+03,1.873363149524524429e+00,-4.780687926143833977e+00,-5.697400580910243484e+00
5.340000000000000000e+04,-4.064468632038095620e+03,-3.477727249148411374e+03,-4.144592898643040826e+03,6.138102401536445818e+00,-2.959061611698836636e+00,-3.526471395377143381e+00
5.400000000000000000e+04,2.462474413505971143e+02,-4.344084724716794881e+03,-5.177077256416543605e+03,7.672086697388014187e+00,1.846220689060844022e-01,2.200239839976790290e-01
5.460000000000000000e+04,4.446391091752247121e+03,-3.271699719061092765e+03,-3.899058887379401313e+03,5.781737023926552865e+00,3.251524163820097790e+00,3.875014623299172012e+00
5.520000000000000000e+04,6.658309917879049863e+03,-7.368555974791325980e+02,-8.781500760455378440e+02,1.302594884624331151e+00,4.868176704975454960e+00,5.801665566013446629e+00
5.580000000000000000e+04,5.890783430947078159e+03,2.127640023624298919e+03,2.535621971257329278e+03,-3.760761810877569555e+00,4.307084891632381840e+00,5.132982522359981203e+00
5.640000000000000000e+04,2.487948372297906644e+03,4.040555628658562000e+03,4.815345397996715292e+03,-7.138389605324256593e+00,1.821014261727663897e+00,2.170199683265330304e+00
5.700000000000000000e+04,-2.026859186636212144e+03,4.148665115197397427e+03,4.944185217422683309e+03,-7.324496708487796326e+00,-1.473592241794393631e+00,-1.756158398156715705e+00
5.760000000000000000e+04,-5.638536759652251931e+03,2.406833203981652332e+03,2.868351331868630950e+03,-4.247014080580538753e+00,-4.105992880031021031e+00,-4.893330444051374073e+00
5.820000000000000000e+04,-6.740014455410014307e+03,-4.067740423945556358e+02,-4.847742958879893536e+02,7.176656113304230589e-01,-4.908256092653098257e+00,-5.849430217419536504e+00
5.880000000000000000e+04,-4.842043868251455024e+03,-3.039317571466770460e+03,-3.622116629618312345e+03,5.363712513842235019e+00,-3.525704840741958002e+00,-4.201770223737907983e+00
5.940000000000000000e+04,-7.879059660287991846e+02,-4.318028254987380933e+03,-5.146024241484713457e+03,7.624914342503385178e+00,-5.699232401263282233e-01,-6.792078521905693389e-01
6.000000000000000000e+04,3.617061068843161138e+03,-3.670371813007873698e+03,-4.374177553257686668e+03,6.485483095486559435e+00,2.645657653415820487e+00,3.152971141150874512e+00
6.060000000000000000e+04,6.405017997329732680e+03,-1.382557492219058986e+03,-1.647667385705450215e+03,2.443962481055412361e+00,4.683003095081931022e+00,5.580984170456721571e+00
6.120000000000000000e+04,6.327112478282235315e+03,1.523722576980460644e+03,1.815901328599371254e+03,-2.693470561926083473e+00,4.626049249790975537e+00,5.513109204598474200e+00
6.180000000000000000e+04,3.418277710063352060e+03,3.748408579847927740e+03,4.467178082097166225e+03,-6.623178308878617138e+00,2.500456739762280112e+00,2.979927406307177229e+00
6.240000000000000000e+04,-1.018623116835201017e+03,4.298189965022078468e+03,5.122381815323271439e+03,-7.589625651684554164e+00,-7.382311172497139085e-01,-8.797893515720942581e-01
6.300000000000000000e+04,-5.001805231180655937e+03,2.930620071805978114e+03,3.492575953615743401e+03,-5.171764629586740547e+00,-3.642115662050606772e+00,-4.340503145759249115e+00
6.360000000000000000e+04,-6.757785855741027262e+03,2.577123523310598330e+02,3.071295261347923429e+02,-4.546736899512347496e-01,-4.921205632928160156e+00,-5.864862727712464086e+00
6.420000000000000000e+04,-5.506419122666856310e+03,-2.529907710650836634e+03,-3.015025689701999454e+03,4.464287687600627663e+00,-4.009754972927401795e+00,-4.778638427818228784e+00
6.480000000000000000e+04,-1.803553443674055416e+03,-4.190885536388364017e+03,-4.994501364771651424e+03,7.399302258555774614e+00,-1.310743982077142489e+00,-1.562083345815822755e+00
6.540000000000000000e+04,2.702938404788264052e+03,-3.982928510101432039e+03,-4.746667893004273537e+03,7.036824550062066308e+00,1.978015734959182925e+00,2.357306653595462542e+00
6.600000000000000000e+04,6.001322494975935115e+03,-1.995752047310811122e+03,-2.378443929371020204e+03,3.527707855511098778e+00,4.387898128400757436e+00,5.229291737436184029e+00
6.660000000000000000e+04,6.614832817759091995e+03,8.840598301858218520e+02,1.053581146244362799e+03,-1.562813289637326131e+00,4.836403344259797343e+00,5.763799236585016139e+00
6.720000000000000000e+04,4.268380840961001923e+03,3.368368529418998605e+03,4.014264016920197264e+03,-5.952430628499440601e+00,3.121473599001414634e+00,3.720026169640621827e+00
6.780000000000000000e+04,1.339292599952470297e+01,4.347099125811655540e+03,5.180669333790804558e+03,-7.677170075689455864e+00,1.470326741579999069e-02,1.752263987122942152e-02
6.840000000000000000e+04,-4.248244292801647134e+03,3.385900006414662130e+03,4.035157186094837016e+03,-5.975886792284402560e+00,-3.093009365357836771e+00,-3.686103847654585319e+00
6.900000000000000000e+04,-6.617782934731199930e+03,9.161418822645164255e+02,1.091815019572565916e+03,-1.616362020333816929e+00,-4.819256887666829137e+00,-5.743364837360538822e+00
6.960000000000000000e+04,-6.042127925241734374e+03,-1.961430669648084859e+03,-2.337541279858089638e+03,3.460882273252365859e+00,-4.399994686600001259e+00,-5.243707736133219832e+00
7.020000000000000000e+04,-2.776942962594185701e+03,-3.965694485730140514e+03,-4.726129082600061338e+03,7.000715538552868544e+00,-2.020535113260796489e+00,-2.407979156937088305e+00
7.080000000000000000e+04,1.725502600685204925e+03,-4.202092310589387125e+03,-5.007856930904714318e+03,7.422969753039954988e+00,1.264329510833644754e+00,1.506768757773841561e+00
7.140000000000000000e+04,5.456754616261777301e+03,-2.562054653867877732e+03,-3.053336806469740623e+03,4.528350866188751489e+00,3.989866726831194477e+00,4.754936414904602948e+00
7.200000000000000000e+04,6.747195457010919199e+03,2.236750561869006901e+02,2.665654608555861387e+02,-3.954140730243769775e-01,4.933184481168749969e+00,5.879138321886237861e+00
7.260000000000000000e+04,5.018299619900632933e+03,2.909333527510297699e+03,3.467207490058572603e+03,-5.141822012863110913e+00,3.669435565666641974e+00,4.373061494985519992e+00
7.320000000000000000e+04,1.045031228642361839e+03,4.294219624436475897e+03,5.117649887573012165e+03,-7.584949930340266988e+00,7.675938623690371498e-01,9.147823994650832180e-01
7.380000000000000000e+04,-3.395447094253222076e+03,3.762022364321604528e+03,4.483402097386596324e+03,-6.640563966665435913e+00,-2.471441386896517489e+00,-2.945348143333028190e+00
7.440000000000000000e+04,-6.323292488525735280e+03,1.553143638596515984e+03,1.850963855638408859e+03,-2.740358122438198318e+00,-4.604788927420205624e+00,-5.487771821708778752e+00
7.500000000000000000e+04,-6.436713816657450479e+03,-1.347185616561370807e+03,-1.605512731247984220e+03,2.376932207271425401e+00,-4.687396002175244547e+00,-5.586219033924765931e+00
7.560000000000000000e+04,-3.685337680017859839e+03,-3.647780502719816923e+03,-4.347253965913880165e+03,6.438641896812536736e+00,-2.682750504062291874e+00,-3.197176385966566947e+00
7.620000000000000000e+04,7.076941981549584852e+02,-4.322784804988401447e+03,-5.151692464921726241e+03,7.635035025360701333e+00,5.213816148244705406e-01,6.213582148065027733e-01
7.680000000000000000e+04,4.784153646173027482e+03,-3.068194374095923649e+03,-3.656530339222375460e+03,5.422405405949231039e+00,3.498340090717552364e+00,4.169157874985052636e+00
7.740000000000000000e+04,6.721110888523887297e+03,-4.419221246248944226e+02,-5.266620866263466496e+02,7.812306185966542138e-01,4.914119973340918435e+00,5.856417988631609894e+00
7.800000000000000000e+04,5.650422879062538414e+03,2.382062272433376620e+03,2.838830221345219343e+03,-4.210346706689552576e+00,4.131421471406196311e+00,4.923634545847200172e+00
7.860000000000000000e+04,2.052128129601582259e+03,4.140761945186033699e+03,4.934766084440298982e+03,-7.314994517964653831e+00,1.502797794425995814e+00,1.790963977577918254e+00
7.920000000000000000e+04,-2.463329494428823182e+03,4.050179104885259676e+03,4.826813684606921015e+03,-7.150201202193286143e+00,-1.791878536714306858e+00,-2.135476905742412335e+00
7.980000000000000000e+04,-5.881197180392868177e+03,2.153847113466234532e+03,2.566854061828957583e+03,-3.800490691807352661e+00,-4.282785363832579684e+00,-5.104022925842997438e+00
8.040000000000000000e+04,-6.681014838015529676e+03,-7.015279703102168014e+02,-8.360481636341221474e+02,1.237712428285927757e+00,-4.865322182086091907e+00,-5.798262977722773215e+00
8.100000000000000000e+04,-4.507543519781259420e+03,-3.244627564031800830e+03,-3.866795075882220772e+03,5.726356325775368461e+00,-3.281983715876972241e+00,-3.911314365670085280e+00
8.160000000000000000e+04,-3.266270083001876969e+02,-4.342241263451255691e+03,-5.174879628598332602e+03,7.668238995944425263e+00,-2.333931300331486824e-01,-2.781469676313001460e-01
8.220000000000000000e+04,3.999358987240996157e+03,-3.502326072625453435e+03,-4.173908055967938708e+03,6.188935167360439138e+00,2.924945089285145183e+00,3.485812483935070816e+00
8.280000000000000000e+04,6.537221604643517821e+03,-1.097103208077882528e+03,-1.307476177028169332e+03,1.939410805484338196e+00,4.779681735893201555e+00,5.696200653588573637e+00
8.340000000000000000e+04,6.149904436482188430e+03,1.798921707544758874e+03,2.143870560355756879e+03,-3.179872559427634915e+00,4.496529845099487055e+00,5.358753467762888967e+00
8.400000000000000000e+04,3.011080710025192730e+03,3.890294959258544168e+03,4.636271146963601495e+03,-6.873508285788747507e+00,2.203060867290545843e+00,2.625504633606720706e+00
8.460000000000000000e+04,-1.473669120268664756e+03,4.243611746749520535e+03,5.057337514607589583e+03,-7.492794299901175847e+00,-1.070156765613342831e+00,-1.275362683824399435e+00
8.520000000000000000e+04,-5.301816574007343661e+03,2.704226510270533709e+03,3.222770354729974770e+03,-4.772058042570078484e+00,-3.860721896815006993e+00,-4.601027348185302124e+00
8.580000000000000000e+04,-6.769371959872112711e+03,-3.953596855920671516e+01,-4.711711650950844898e+01,6.975519298948486269e-02,-4.929675310827433599e+00,-5.874955873956394292e+00
8.640000000000000000e+04,-5.224399023469441090e+03,-2.765699842424364306e+03,-3.296031377596720176e+03,4.880600708506824148e+00,-3.804319962873427663e+00,-4.533810112520602509e+00
8.700000000000000000e+04,-1.353243201814063013e+03,-4.260070366439721511e+03,-5.076952074920523046e+03,7.521998581448259280e+00,-9.823194906739527443e-01,-1.170682274576419379e+00
8.760000000000000000e+04,3.120831521367292225e+03,-3.854307746217551539e+03,-4.593383199484985198e+03,6.810044951851444317e+00,2.283221485399149486e+00,2.721036303543755697e+00
8.820000000000000000e+04,6.199885168755700761e+03,-1.726490991530401743e+03,-2.057550982451913569e+03,3.051867003741510320e+00,4.533073603200161728e+00,5.402304506704111553e+00
8.880000000000000000e+04,6.505015955727297296e+03,1.173595793694705662e+03,1.398636414830592685e+03,-2.074624145444539103e+00,4.756142771103490041e+00,5.668147841877406279e+00
8.940000000000000000e+04,3.899402007319126824e+03,3.548665269454164445e+03,4.229132790944446242e+03,-6.270737530431953921e+00,2.851925595432030835e+00,3.398791111547616151e+00
9.000000000000000000e+04,-4.496000905835470007e+02,4.337771377158584983e+03,5.169552415256784116e+03,-7.660218680448395823e+00,-3.231175718877762892e-01,-3.850763889163347775e-01
9.060000000000000000e+04,-4.598669313978633909e+03,3.191425966917716323e+03,3.803391725701303130e+03,-5.632396100295166796e+00,-3.348397783404176931e+00,-3.990463392606053539e+00
9.120000000000000000e+04,-6.699757051369229885e+03,6.233387446709699589e+02,7.428658643038110085e+02,-1.099758060275462190e+00,-4.878986757268246599e+00,-5.814547487304098539e+00
9.180000000000000000e+04,-5.819216555652533316e+03,-2.222218268903540775e+03,-2.648335457039121138e+03,3.921186675161551616e+00,-4.237651804522963417e+00,-5.050234554015556654e+00
9.240000000000000000e+04,-2.348145854734522345e+03,-4.078258091264160612e+03,-4.860276607750697622e+03,7.199925747337026394e+00,-1.707896088516411170e+00,-2.035390384826313070e+00
9.300000000000000000e+04,2.169213825984109917e+03,-4.115936524861290309e+03,-4.905179981766250421e+03,7.271295863698676420e+00,1.588294561213106304e+00,1.892854941451931339e+00
9.360000000000000000e+04,5.717068330744422383e+03,-2.315323409691507095e+03,-2.759293768692138201e+03,4.092442371493478781e+00,4.180151757493261400e+00,4.981708681234660041e+00
9.420000000000000000e+04,6.707425830864568525e+03,5.207623996391882883e+02,6.206201836351806378e+02,-9.206066928280159933e-01,4.904134973421080623e+00,5.844517861297276795e+00
9.480000000000000000e+04,4.696251489643492278e+03,3.123862533337055538e+03,3.722872723535525438e+03,-5.520739918469553587e+00,3.434122829805353216e+00,4.092626361020899495e+00
9.540000000000000000e+04,5.849252275642618315e+02,4.330427754189129701e+03,5.160800498019377301e+03,-7.648430453989213618e+00,4.317810931973922184e-01,5.145764099824767790e-01
9.600000000000000000e+04,-3.788161596539172024e+03,3.604058344226986719e+03,4.295147522683594616e+03,-6.361402334044001350e+00,-2.757714523425054409e+00,-3.286514716032315153e+00
