3.306570560788961899e+01,3.553907665699056651e+01,3.786825604657821742e+01,4.003130494659914973e+01,4.200426855049786212e+01,4.376158252727961440e+01,4.527683688884316382e+01,4.652395766273298250e+01,4.747879547141025114e+01,4.812099403610908865e+01,4.843587619001021949e+01,4.841598693969402945e+01,4.806193883222513819e+01,4.738234471092283684e+01,4.639285503071751293e+01,4.511454142300719639e+01,4.357199024628988582e+01,4.179145805963972293e+01,3.979933349334296366e+01,3.762101433729594646e+01,3.528019788314926330e+01,3.279851774748308912e+01,3.019543731948222742e+01,2.748831391138340763e+01,2.469256418164900069e+01,2.182188068576146023e+01,1.888846650153001860e+01,1.590326806198268628e+01,1.287619563665496258e+01,9.816327053387510659e+00,6.732094100450552787e+00,3.631453334998702154e+00,5.220443118769869661e-01,-2.588661070047526991e+00,-5.693214072175824647e+00,-8.784045299894799541e+00,-1.185331737567653931e+01,-1.489277000293923159e+01,-1.789355357627475129e+01,-2.084604803576300824e+01,-2.373966471222747643e+01,-2.656263081111760727e+01,-2.930175944075914884e+01,-3.194221339353709155e+01,-3.446727907173676897e+01,-3.685817882689553215e+01,-3.909396590229848556e+01,-4.115156516385791008e+01,-4.300604113733646727e+01,-4.463118443090625931e+01,-4.600049531429490202e+01,-4.708859338139055950e+01,-4.787298552580590894e+01,-4.833599214607516359e+01,-4.846650669116797161e+01,-4.826121323849441325e+01,-4.772496448517991752e+01,-4.687022222314138986e+01,-4.571570528117297272e+01,-4.428456921002623403e+01,-4.260249179559149724e+01,-4.069596761642677052e+01,-3.859098368691063996e+01,-3.631212085766114939e+01,-3.388203848640137039e+01,-3.132125879404953039e+01,-2.864816065705081272e+01,-2.587910479770640748e+01,-2.302863124062601230e+01,-2.010968842184009375e+01,-1.713386843765518464e+01,-1.411163398483748388e+01,-1.105253006948561456e+01,-7.965378388637232909e+00,-4.858455227333384308e+00,-1.739655413612913870e+00,1.383354196233595790e+00,4.502987754769959494e+00,7.611595818998388552e+00,1.070131887580282459e+01,1.376393481978384870e+01,1.679069640134406782e+01,1.977215510016837285e+01,2.269796874297663436e+01,2.555669177400423919e+01,2.833554985133105930e+01,3.102020500938988334e+01,3.359452479325702257e+01,3.604037938241388161e+01,3.833750534728221027e+01,4.046349288814714384e+01,4.239397252609578004e+01,4.410309071912323731e+01,4.556436017460521271e+01,4.675193432083965206e+01,4.764227381667456740e+01,4.821604914682884413e+01,4.845998978254491618e+01,4.836830896860030293e+01,4.794336711789559757e+01,4.719540292903122491e+01,4.614140196965507101e+01,4.480338223470639747e+01,4.320646984138657132e+01,4.137710058131886370e+01,3.934156339091170906e+01,3.712496760575803023e+01,3.475061395092087935e+01,3.223969416785331532e+01,2.961122826357921767e+01,2.688215614910077633e+01,2.406751822585894374e+01,2.118067866027443458e+01,1.823356143710375221e+01,1.523688162045682049e+01,1.220036282634209002e+01,9.132937503855364625e+00,6.042930080394201653e+00,2.938225057358038406e+00,-1.735767273768159258e-01,-3.285009863843627809e+00,-6.388600072703145116e+00,-9.476719648943356944e+00,-1.254143845379557831e+01,-1.557436638366384329e+01,-1.856648355121003391e+01,-2.150795504946013637e+01,-2.438792838031308818e+01,-2.719431379343405908e+01,-2.991355144510342257e+01,-3.253037520362410362e+01,-3.502759190248452370e+01,-3.738590768083157911e+01,-3.958384990149377813e+01,-4.159785249384201933e+01,-4.340258984899534056e+01,-4.497165028942710308e+01,-4.627862044707136135e+01,-4.729859136710069123e+01,-4.800998981838908009e+01,-4.839650223802734530e+01,-4.844874456043127253e+01,-4.816530719048724052e+01,-4.755291423931062411e+01,-4.662565578748432671e+01,-4.540348985997995612e+01,-4.391036354488525006e+01,-4.217232086377551070e+01,-4.021587335549499187e+01,-3.806677358625594110e+01,-3.574921149783152430e+01,-3.328537734646213408e+01,-3.069530330014147168e+01,-2.799689491350278558e+01,-2.520607845628988386e+01,-2.233700941238206994e+01,-1.940230538872786425e+01,-1.641328085556694205e+01,-1.338017132504993434e+01,-1.031234139874374911e+01,-7.218475434158335702e+00,-4.106752178021272570e+00,-9.850061970899340880e-01,2.139120263509899811e+00,5.258030964559061715e+00,8.364030696178328839e+00,1.144917740084427038e+01,1.450512723752969180e+01,1.752296867118945656e+01,2.049304219335265387e+01,2.340474329032277723e+01,2.624630810942990777e+01,2.900458442388011093e+01,3.166479563798217711e+01,3.421031353583941126e+01,3.662246708420060060e+01,3.888043026251033751e+01,4.096125076023241718e+01,4.284009997658399982e+01,4.449083533036868943e+01,4.588695557866009267e+01,4.700298298748379011e+01,4.781621256151829868e+01,4.830863745505536855e+01,4.846873209358009404e+01,4.829271672803452731e+01,4.778499553952345025e+01,4.695765408983213973e+01,4.582914603687623867e+01,4.442248603939169271e+01,4.276332500688496907e+01,4.087821923688039760e+01,3.879327514156202028e+01,3.653322164862569821e+01,3.412087175728154165e+01,3.157689071768428946e+01,2.891977988037389480e+01,2.616599675142539283e+01,2.333015062943298190e+01,2.042523195933289770e+01,1.746284896116558016e+01,1.445345645014110403e+01,1.140656951684687748e+01,8.330959721218018643e+00,5.234834494749772027e+00,2.126002207108977693e+00,-9.879736826690544982e-01,-4.099627474916905712e+00,-7.201446933444708876e+00,-1.028572762718061107e+01,-1.334442172083545231e+01,-1.636897718888229747e+01,-1.935016380389025414e+01,-2.227788301177774599e+01,-2.514096023131049407e+01,-2.792692062613953752e+01,-3.062175359440329458e+01,-3.320967788057077996e+01,-3.567292920297838066e+01,-3.799160627783948030e+01,-4.014362893816787192e+01,-4.210488153880706363e+01,-4.384963025392775648e+01,-4.535130345504332894e+01,-4.658369494544241007e+01,-4.752257630712203706e+01,-4.814758601200951205e+01,-4.844412608849957280e+01,-4.840490038788421856e+01,-4.803073875903517376e+01,-4.733049732348244021e+01,-4.632006136427929022e+01,-4.502070179637861003e+01,-4.345715426297972783e+01,-4.165577294268014441e+01,-3.964300003537939432e+01,-3.744425510015701519e+01,-3.508323840325289211e+01,-3.258157911664952167e+01,-2.995873753495788705e+01,-2.723207534359460169e+01,-2.441702492820832049e+01,-2.152730814440461771e+01,-1.857517203046649712e+01,-1.557162203585664173e+01,-1.252664254036490910e+01,-9.449400500392492575e+00,-6.348431839959992828e+00,-3.231812445162477676e+00,-1.073168806157495658e-01,3.017431387134006826e+00,6.134814150100447172e+00,9.237072764383666978e+00,1.231615835787539304e+01,1.536357381668894284e+01,1.837020373354938840e+01,2.132612913691506762e+01,2.422042502688611876e+01,2.704094090014268303e+01,2.977406809717613356e+01,3.240450367957115674e+01,3.491502949963584257e+01,3.728633792807748648e+01,3.949695251704536503e+01,4.152331125147613022e+01,4.334009742576668600e+01,4.492090932213008614e+01,4.623934058293918525e+01,4.727048313152943138e+01,4.799275746896842776e+01,4.838983889997727772e+01,4.845233308081958512e+01,4.817882878264163082e+01,4.757606438417393946e+01,4.665816415473194212e+01,4.544513954136252920e+01,4.396100526252723029e+01,4.223187957986252883e+01,4.028434684392758669e+01,3.814422416110710401e+01,3.583575288717194951e+01,3.338115876748450717e+01,3.080049243567099282e+01,2.811166099137863483e+01,2.533057616579083771e+01,2.247136402892506268e+01,1.954659922874103373e+01,1.656754102766250369e+01,1.354435865399143601e+01,1.048634035059199299e+01,7.402084845994081341e+00,4.299676581538143694e+00,1.186847514801631087e+00,-1.928870881183304631e+00,-5.040001404122178563e+00,-8.138976500308142903e+00,-1.121799099824454871e+01,-1.426884802900317695e+01,-1.728279417949068986e+01,-2.025034039826857324e+01,-2.316106610537458010e+01,-2.600340566787868468e+01,-2.876441936805876054e+01,-3.142955587053284816e+01,-3.398242081259294167e+01,-3.640457735152936181e+01,-3.867541980770020160e+01,-4.077218030816697336e+01,-4.267014746837342898e+01,-4.434318842297111729e+01,-4.576465852799748291e+01,-4.690874101018268760e+01,-4.775217006544342269e+01,-4.827616168438527211e+01,-4.846824421950623929e+01,-4.832361066250150117e+01,-4.784566744465425359e+01,-4.704563786288310467e+01,-4.594132388302979564e+01,-4.455532973109688299e+01,-4.291312594660702473e+01,-4.104127906138271698e+01,-3.896604509793890969e+01,-3.671239207117444181e+01,-3.430342037012692913e+01,-3.176010087567960127e+01,-2.910123911121663554e+01,-2.634358382793684683e+01,-2.350201702956893612e+01,-2.058978152575216569e+01,-1.761871802810997778e+01,-1.459949564066658922e+01,-1.154182773145976526e+01,-8.454670433396691109e+00,-5.346404249877069859e+00,-2.225001121818754868e+00,9.018196492843614243e-01,4.026442691202403168e+00,7.141210882074475741e+00,1.023827843577823948e+01,1.330945851751319431e+01,1.634606132557675906e+01,1.933871896986537564e+01,2.227719426887571785e+01,2.515017205875872008e+01,2.794503419100050579e+01,3.064762369839210621e+01,3.324201041789679323e+01,3.571028054137452301e+01,3.803238677144209845e+01,4.018611376037998895e+01,4.214723301677180700e+01,4.388993650192794149e+01,4.538763767285652762e+01,4.661419742558647528e+01,4.754555637922035771e+01,4.816163422953718509e+01,4.844821999000597401e+01,4.839848362033951190e+01,4.801375633598964754e+01,4.730337949655714880e+01,4.628366130835674852e+01,4.497620249046605778e+01,4.340596378540966072e+01,4.159942485412218360e+01,3.958306939917154921e+01,3.738229424719358462e+01,3.502073180657218643e+01,3.251991419907395908e+01,2.989918745376538212e+01,2.717579006750472459e+01,2.436502764444526292e+01,2.148049483300158258e+01,1.853431273881185248e+01,1.553736292134740182e+01,1.249950812778889109e+01,9.429795852112269117e+00,6.336644493916428367e+00,3.228014066695370943e+00,1.115646213340282938e-01,-3.005193810413355315e+00,-6.114755639098565787e+00,-9.209474270890405379e+00,-1.228141254950654826e+01,-1.532218495620296039e+01,-1.832278772688332324e+01,-2.127341365273632690e+01,-2.416324949504410924e+01,-2.698025603830137342e+01,-2.971093436969389856e+01,-3.234008773406900161e+01,-3.485059713505286538e+01,-3.722324152995260249e+01,-3.943661021992388527e+01,-4.146717453959729482e+01,-4.328960382148974162e+01,-4.487741778769018453e+01,-4.620404989296594778e+01,-4.724433807351326209e+01,-4.797635369553931639e+01,-4.838334259023476847e+01,-4.845543321692863969e+01,-4.819073536747684727e+01,-4.759555567463019088e+01,-4.668367383913345492e+01,-4.547486606274929244e+01,-4.399302348393668183e+01,-4.226423918316113770e+01,-4.031514903740493594e+01,-3.817167505071395084e+01,-3.585819635916384129e+01,-3.339709370658814436e+01,-3.080857925629769412e+01,-2.811072166142919215e+01,-2.531959081188474414e+01,-2.244946619560140988e+01,-1.951307106690771320e+01,-1.652180912715864736e+01,-1.348599087460021373e+01,-1.041504379459774121e+01,-7.317705007594628164e+00,-4.202197668733051117e+00,-1.076393942796307401e+00,2.052031796502970185e+00,5.175455480027481237e+00,8.286157325766781767e+00,1.137617300639775841e+01,1.443713779577319833e+01,1.746011972746852692e+01,2.043543831597136418e+01,2.335246639742757679e+01,2.619941447773653920e+01,2.896310012764980613e+01,3.162871011880651650e+01,3.417957099106716612e+01,3.659695542223415998e+01,3.885996756472443536e+01,4.094556958711316952e+01,4.282883053229664938e+01,4.448348947354924121e+01,4.588291481273540029e+01,4.700149451380787013e+01,4.781639760781713733e+01,4.830951472700783000e+01,4.846925610668357365e+01,4.829182668369104192e+01,4.778166698005271940e+01,4.695094453925295852e+01,4.581822779911796317e+01,4.440666325930798308e+01,4.274203611959206484e+01,4.085102854778433823e+01,3.875985807440557096e+01,3.649334763146777050e+01,3.407438753600078485e+01,3.152370568529667949e+01,2.885985408378035189e+01,2.609933164727427624e+01,2.325678235076610889e+01,2.034522673511916224e+01,1.737630032276573644e+01,1.436048390666272034e+01,1.130731845165347949e+01,8.225602336672492854e+00,5.123571703652824993e+00,2.009066434572950310e+00,-1.110314762752997675e+00,-4.227066189865804624e+00,-7.333629718706929701e+00,-1.042224781033351100e+01,-1.348481076059052342e+01,-1.651269411272610554e+01,-1.949658257213102530e+01,-2.242627755400120648e+01,-2.529048697980323723e+01,-2.807659855053256592e+01,-3.077044208218559618e+01,-3.335605338876784032e+01,-3.581546251893741584e+01,-3.812854354765212861e+01,-4.027298134469798896e+01,-4.222443043382674688e+01,-4.395695610595447533e+01,-4.544384711163865376e+01,-4.665885697980452562e+01,-4.757785338980818324e+01,-4.818073250732664548e+01,-4.845331728561518503e+01,-4.838886638272897045e+01,-4.798884039067677065e+01,-4.726272892081402688e+01,-4.622698429306486645e+01,-4.490332931522980431e+01,-4.331681553774810567e+01,-4.149398147881191079e+01,-3.946134318893364679e+01,-3.724431171630743620e+01,-3.486652429466738567e+01,-3.234951600469418764e+01,-2.971263969174207631e+01,-2.697314845250653192e+01,-2.414637271015244835e+01,-2.124594348912984998e+01,-1.828403043508766146e+01,-1.527157598661320570e+01,-1.221851607973994369e+01,-9.133983640916047975e+00,-6.026494767390890850e+00,-2.904119640658230139e+00,2.253585825911836038e-01,3.354293028404109478e+00,6.475026336576470420e+00,9.579743572861879386e+00,1.266032053832254256e+01,1.570816332811013361e+01,1.871403532945238624e+01,2.166786854097438564e+01,2.455855740285144861e+01,2.737373565056549651e+01,3.009954062028074162e+01,3.272037570171309540e+01,3.521869113120557415e+01,3.757481678802982827e+01,3.976689813269022977e+01,4.177100614731303097e+01,4.356150896695226038e+01,4.511179675812894629e+01,4.639542741653576741e+01,4.738769368655620440e+01,4.806749828678304226e+01,4.841928475354033878e+01,4.843466313263483869e+01,4.811336069677567906e+01,4.746325648969826005e+01,4.649949028525033157e+01,4.524287259312757215e+01,4.371796092081668661e+01,4.195116824710630254e+01,3.996916613168587418e+01,3.779770589092753852e+01,3.546086411461990195e+01,3.298064816427074675e+01,3.037687056194826596e+01,2.766720355048428459e+01,2.486734141877088788e+01,2.199121795681437064e+01,1.905124416742991755e+01,1.605854516113597441e+01,1.302318494180050834e+01,9.954374271745853875e+00,6.860660866606870911e+00,3.750103587182725295e+00,6.304336591817032431e-01,-2.490793323714266982e+00,-5.606050502174302785e+00,-8.707693698225451584e+00,-1.178781192312626303e+01,-1.483807025265997659e+01,-1.784954113237500906e+01,-2.081252072372298656e+01,-2.371632796651674369e+01,-2.654908596633029561e+01,-2.929748863582814167e+01,-3.194656093300863020e+01,-3.447942940683545743e+01,-3.687713192010088648e+01,-3.911851173381693059e+01,-4.118026058769611808e+01,-4.303719414479772354e+01,-4.466285280754298981e+01,-4.603050784995041766e+01,-4.711460099961776393e+01,-4.789254566595391793e+01,-4.834668211860699216e+01,-4.846605223694776043e+01,-4.824761105001932293e+01,-4.769657627611415762e+01,-4.682582468973943435e+01,-4.565449226347396916e+01,-4.420611406421483736e+01,-4.250668485876886393e+01,-4.058294445633488579e+01,-3.846105635066444250e+01,-3.616571933547956519e+01,-3.371966515504114170e+01,-3.114345561098461701e+01,-2.845548734605762320e+01,-2.567212576178496519e+01,-2.280790903828538063e+01,-1.987578201133226941e+01,-1.688733483027859350e+01,-1.385303235429310575e+01,-1.078242770359890201e+01,-7.684358139246374897e+00,-4.567124324545193126e+00,-1.438655676539149608e+00,1.693334585029808270e+00,4.821200628654891851e+00,7.937217175533129776e+00,1.103343031632405769e+01,1.410150172259866252e+01,1.713254221339443717e+01,2.011693111868323314e+01,2.304411882748075513e+01,2.590241164259461826e+01,2.867874106961550495e+01,3.135842461394072700e+01,3.392493288376809346e+01,3.635968916591692590e+01,3.864194316521212613e+01,4.074877962483398619e+01,4.265534190896146072e+01,4.433536294648057208e+01,4.576208854662074543e+01,4.690963493089923730e+01,4.775473164714644270e+01,4.827866958367042116e+01,4.846914015323157088e+01,4.832158261510812025e+01,4.783971306318512262e+01,4.703509702460929276e+01,4.592587706885685606e+01,4.453496688985740093e+01,4.288809575593738543e+01,4.101202966305170605e+01,3.893316540150874516e+01,3.667655938263260396e+01,3.426535692653787635e+01,3.172053959611700691e+01,2.906089760200276473e+01,2.630314517536681151e+01,2.346211587778903507e+01,2.055099413104862549e+01,1.758155525025829036e+01,1.456439809585283918e+01,1.150916255539416966e+01,8.424729279346387045e+00,5.319402278501915049e+00,2.201076836493281341e+00,-9.226037972559052447e-01,-4.044098949828203615e+00,-7.155824077614733270e+00,-1.025000302328139945e+01,-1.331851470167888074e+01,-1.635273010264022275e+01,-1.934333588167206130e+01,-2.228014158548878143e+01,-2.515186901367611583e+01,-2.794592478489926179e+01,-3.064816147237075228e+01,-3.324263949802174523e+01,-3.571141221850591307e+01,-3.803437098287388807e+01,-4.018920520309217892e+01,-4.215155239913548968e+01,-4.389542876994561027e+01,-4.539403093982384974e+01,-4.662096849625373807e+01,-4.755191042896719011e+01,-4.816650620432574215e+01,-4.845030256802742485e+01,-4.839628108611447033e+01,-4.800565708388413100e+01,-4.728773497737417131e+01,-4.625885842140458948e+01,-4.494071986833930055e+01,-4.335840811132277395e+01,-4.153854862211131405e+01,-3.950777468399791559e+01,-3.729162788769404813e+01,-3.491387667269821549e+01,-3.239617984057106526e+01,-2.975800207526942387e+01,-2.701669474172451402e+01,-2.418767301290454697e+01,-2.128464018560902815e+01,-1.831982721414613380e+01,-1.530422854674828770e+01,-1.224782446471994568e+01,-9.159786092476526420e+00,-6.048662947841973114e+00,-2.922555082380189795e+00,2.107269209852619674e-01,3.343510187036709436e+00,6.468111811044712667e+00,9.576690814047028155e+00,1.266109546640358019e+01,1.571270179205568773e+01,1.872223940554523125e+01,2.167960153201223861e+01,2.457363738053423674e+01,2.739192738968450769e+01,3.012054582510012679e+01,3.274382155393984561e+01,3.524411743898205884e+01,3.760166243939119113e+01,3.979448820174869894e+01,4.179854187147427069e+01,4.358806380561983218e+01,4.513632256172328283e+01,4.641677483792788195e+01,4.740464966132919500e+01,4.807884021060028346e+01,4.842384621841833336e+01,4.843140130590707315e+01,4.810141302289661525e+01,4.744197615270838497e+01,4.646845547378534746e+01,4.520187155595718309e+01,4.366696003985718022e+01,4.189027222168903819e+01,3.989857819315700027e+01,3.771769321666576502e+01,3.537173075727027083e+01,3.288271574121191776e+01,3.027046576367030184e+01,2.755265107426642501e+01,2.474496093268028574e+01,2.186132391287192434e+01,1.891414756146398801e+01,1.591455660253029869e+01,1.287261861859905210e+01,9.797552570550017492e+00,6.697919538830346298e+00,3.581797453426004196e+00,4.569429212607767354e-01,-2.669056030373003541e+00,-5.788632129086043854e+00,-8.894091642700047373e+00,-1.197746344856036949e+01,-1.503034015991933892e+01,-1.804370735502678968e+01,-2.100775753434314197e+01,-2.391168655233059681e+01,-2.674347229992012842e+01,-2.948963889006324379e+01,-3.213501525088024380e+01,-3.466250573728188300e+01,-3.705290296702650465e+01,-3.928478986872035250e+01,-4.133459777549806091e+01,-4.317690595135879050e+01,-4.478507646778893303e+01,-4.613230265691620247e+01,-4.719309322575207943e+01,-4.794510922301918754e+01,-4.837113219355833849e+01,-4.846081760103751890e+01,-4.821184858778185145e+01,-4.763020247128989126e+01,-4.672946020717530757e+01,-4.552933801163877092e+01,-4.405379062971466908e+01,-4.232906819053398806e+01,-4.038202214490887343e+01,-3.823881691931900662e+01,-3.592407668616574767e+01,-3.346041391607771232e+01,-3.086825044835483212e+01,-2.816583911986667488e+01,-2.536940852019131754e+01,-2.249337333927950766e+01,-1.955057147485871027e+01,-1.655250396156942116e+01,-1.350956451714464457e+01,-1.043125270313498376e+01,-7.326369260595157584e+00,-4.203194925536887006e+00,-1.069655595776549895e+00,2.066522434878386161e+00,5.197663036306749973e+00,8.315992272007955322e+00,1.141348753426689733e+01,1.448171949869459318e+01,1.751168285664089552e+01,2.049361231413231721e+01,2.341678137946813010e+01,2.626928334497516815e+01,2.903779711447062795e+01,3.170734584057920102e+01,3.426106458099890517e+01,3.668000522350398285e+01,3.894302318898767368e+01,4.102680999414315721e+01,4.290615495895885800e+01,4.455452998955377808e+01,4.594507991480745801e+01,4.705205095818832461e+01,4.785259129720602544e+01,4.832872105994520950e+01,4.846913862093858683e+01,4.827047538654120018e+01,4.773768945685878151e+01,4.688349458350825927e+01,4.572697307055996419e+01,4.429170779343126441e+01,4.260382007929038650e+01,4.069022602337375361e+01,3.857728726690809395e+01,3.628990034077440896e+01,3.385097906541792412e+01,3.128124284629464213e+01,2.859921759051617229e+01,2.582136910030739685e+01,2.296230856364448059e+01,2.003502891705655031e+01,1.705114636203182954e+01,1.402113260892740776e+01,1.095453105833937357e+01,7.860154997928018084e+00,4.746268837000054752e+00,1.620755091068994291e+00,-1.508729255417898374e+00,-4.634602917181888770e+00,-7.749212707870060335e+00,-1.084468381188556130e+01,-1.391276362197233318e+01,-1.694465503499353431e+01,-1.993083554717203754e+01,-2.286085938404861650e+01,-2.572314155667235624e+01,-2.850472562983374658e+01,-3.119104178578486142e+01,-3.376566931119635484e+01,-3.621012882226305152e+01,-3.850374495737560210e+01,-4.062363940221923286e+01,-4.254493403565984266e+01,-4.424125759444423522e+01,-4.568564406455011806e+01,-4.685187068191099513e+01,-4.771619513516079536e+01,-4.825932010521105298e+01,-4.846827534430617845e+01,-4.833782982099388903e+01,-4.787109363252317706e+01,-4.707915307381212244e+01,-4.597983511303424109e+01,-4.459590736771833974e+01,-4.295310254522914306e+01,-4.107830474668562459e+01,-3.899810518643305102e+01,-3.673779711063757958e+01,-3.432077930715254155e+01,-3.176828622300685723e+01,-2.909935037334125241e+01,-2.633091302067668593e+01,-2.347801828783842026e+01,-2.055404557203411287e+01,-1.757095155642635476e+01,-1.453950530809944830e+01,-1.146950831283136196e+01,-8.369996691134867106e+00,-5.249426139577173522e+00,-2.115842058173312612e+00,1.022961621678462718e+00,4.159290852014562390e+00,7.285402817482052207e+00,1.039335582627377086e+01,1.347485338763108409e+01,1.652107830165670066e+01,1.952251300629005470e+01,2.246874326754624462e+01,2.534824386518350892e+01,2.814814767529832196e+01,3.085400413050775370e+01,3.344954027741725611e+01,3.591644845453648571e+01,3.823423962735505910e+01,4.038022029646088384e+01,4.232967102307839724e+01,4.405631937299803269e+01,4.553319748564352665e+01,4.673393831375123142e+01,4.763448107084825978e+01,4.821502785276801717e+01,4.846195304711508811e+01,4.836927990892413476e+01,4.793937188125320858e+01,4.718265884586061532e+01,4.611647023910607857e+01,4.476326653184955973e+01,4.314865779734533646e+01,4.129955757208832523e+01,3.924269413774882764e+01,3.700356121576505330e+01,3.460578467896891652e+01,3.207082584085486587e+01,2.941792651053442142e+01,2.666420989499083305e+01,2.382487032430955765e+01,2.350242846929145202e+01
